timestamp,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
2026-02-23 14:10:00,343.25,70.6,2.0,30.0,92.0,29.300000000000026,31.47111111111113,7.366311961206897,0
2026-02-23 14:20:00,338.55,63.25,2.0,30.0,92.0,29.346000000000032,31.47800000000002,7.34843056777428,0
2026-02-23 14:30:00,334.75,62.3,1.95,30.0,92.0,29.416315789473718,31.47315789473686,7.365078761659819,0
2026-02-23 14:40:00,330.0,76.55,2.0,30.0,92.36363636363636,29.33500000000003,31.401000000000028,7.362201296049973,0
2026-02-23 14:50:00,326.95,84.8,2.0,30.0,92.6,29.339000000000027,31.37700000000002,7.358501697408742,0
2026-02-23 15:00:00,326.9,147.05,2.2,30.0,92.5,29.362000000000027,31.41900000000002,7.359529363697972,0
2026-02-23 15:10:00,327.25,152.35,2.0,30.0,92.0,29.288888888888916,31.56444444444448,7.354802098767511,0
2026-02-23 15:20:00,328.1,146.0,2.0,30.0,91.875,29.324444444444467,31.62777777777781,7.3365096388192015,0
2026-02-23 15:30:00,326.95,91.9,2.0,30.0,91.07692307692308,29.307000000000023,31.70300000000004,7.331576840630893,0
2026-02-23 15:40:00,324.65,79.6,2.0,30.0,91.0,29.397000000000027,31.75500000000005,7.351513566641972,0
2026-02-23 15:50:00,320.0,73.65,2.0,30.0,91.0,29.458000000000023,31.76700000000004,7.374122225005051,0
2026-02-23 16:00:00,319.6,72.35,2.05,30.0,91.0,29.49210526315792,31.75947368421057,7.347197368227202,0
2026-02-23 16:10:00,317.05,96.6,2.1,30.0,91.0,29.434000000000037,31.75300000000004,7.349869300579202,0
2026-02-23 16:20:00,316.9,85.25,2.0,30.0,91.0,29.473000000000024,31.748000000000044,7.359529363697973,0
2026-02-23 16:30:00,316.15,84.8,2.05,30.0,91.0,29.38100000000002,31.716000000000037,7.329727041310277,0
2026-02-23 16:40:00,314.3,84.45,2.0,30.0,91.0,29.393333333333363,31.614444444444477,7.35110250012628,0
2026-02-23 16:50:00,312.4,128.65,2.0,30.0,91.0,29.391111111111137,31.57888888888893,7.351513566641972,0
2026-02-23 17:00:00,311.0,122.2,2.0,30.0,91.0,29.385555555555577,31.62222222222225,7.350691433610587,0
2026-02-23 17:10:00,309.95,105.2,2.0,30.0,91.0,29.37888888888891,31.58888888888892,7.357679564377357,0
2026-02-23 17:20:00,309.9,83.1,2.0,30.0,90.9090909090909,29.36666666666669,31.6266666666667,7.346375235195818,0
