timestamp,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
2026-03-09 16:50:00,335.35,180.8,2.25,30.0,71.0,29.242631578947407,31.46789473684212,7.367610065993293,0
2026-03-09 17:00:00,335.5,176.55,2.25,30.0,71.0,29.397000000000027,31.44500000000001,7.372369783543415,0
2026-03-09 17:10:00,335.25,179.45,2.2,30.0,71.72727272727273,29.457777777777803,31.52444444444448,7.369806026590282,0
2026-03-09 17:20:00,335.35,172.65,2.25,30.0,71.6923076923077,29.562222222222253,31.52444444444448,7.372683492200128,0
2026-03-09 17:30:00,333.45,81.4,2.0,30.0,71.91666666666667,29.497000000000035,31.67500000000004,7.367339627496127,0
2026-03-09 17:40:00,332.95,79.4,2.05,30.0,72.0,29.55777777777781,31.64777777777781,7.370206275566087,0
2026-03-09 17:50:00,331.2,177.7,2.15,30.0,73.0,29.33000000000002,31.493529411764733,7.370833692879512,1
2026-03-09 18:00:00,308.45,165.55,2.05,28.125,57.125,28.546666666666702,29.440000000000023,7.465790058004445,1
2026-03-09 18:10:00,304.85,155.75,2.1,27.071428571428573,56.0,27.615882352941203,27.55117647058828,7.460240660042598,1
2026-03-09 18:20:00,311.65,147.6,2.1,26.1,58.4,27.16294117647061,27.206470588235334,7.466406657777983,1
2026-03-09 18:30:00,318.85,161.6,2.05,26.0,60.7,26.865000000000023,26.940000000000023,7.504019243963834,1
2026-03-09 18:40:00,318.7,155.75,2.1,26.0,63.785714285714285,26.71500000000003,26.64800000000003,7.469695189903522,1
2026-03-09 18:50:00,318.1,156.05,2.05,26.0,63.1,26.75200000000003,27.03700000000002,7.456335528143521,1
2026-03-09 19:00:00,319.0,149.9,2.0,26.9,60.2,26.61600000000002,26.66600000000002,7.457568727690598,1
2026-03-09 19:10:00,317.4,148.1,2.05,27.0,56.45454545454545,26.670000000000023,26.91300000000001,7.443181399641366,1
2026-03-09 19:20:00,313.15,145.75,2.0,27.0,54.18181818181818,26.69200000000003,27.028000000000024,7.440715000547212,1
2026-03-09 19:30:00,310.3,108.7,2.0,27.0,52.333333333333336,26.721000000000025,27.131000000000043,7.447703131313982,1
2026-03-09 19:40:00,310.3,160.35,2.1,27.0,57.083333333333336,26.747000000000025,27.10700000000005,7.430849404170595,1
